7,23124.740234375
24,6007.91650390625
31,25419.287109375
81,22973.06640625
84,20724.857421875
114,23820.96875
102656,16527.37109375
345217,15139.2333984375
319233,14912.1708984375
27009,38192.1640625
410626,5209.71875
132610,21640.0078125
37762,16264.791015625
377478,20144.078125
318214,15011.44921875
27016,34490.97265625
70154,26210.390625
388236,10803.125
23949,15870.2685546875
118800,17445.783203125
314641,15166.794921875
12050,26823.73046875
361362,1178.7353515625
426003,11427.1103515625
60308,15790.8173828125
62484,17020.779296875
378006,17324.818359375
420632,17949.013671875
345497,17207.193359375
21658,15238.88671875
345115,40463.4140625
301983,2134.443603515625
27040,47768.1328125
244897,42958.12109375
21667,18177.41015625
350499,22856.9609375
340003,5560.0556640625
393636,10698.337890625
404772,3910.74951171875
64806,18453.958984375
161835,14191.921875
319020,23876.984375
177964,14899.890625
60461,20269.15234375
377518,13458.630859375
32432,30140.537109375
420657,4157.552734375
80945,2724.228271484375
21682,17277.84765625
325555,15228.1044921875
304308,28106.244140625
70198,18919.947265625
124214,4373.55615234375
253495,6234.21484375
60600,36629.59765625
37817,16200.7783203125
318139,28286.236328125
388291,3348.406005859375
70213,20908.5859375
21573,5000.75
221125,15283.9462890625
37830,14136.7314453125
338248,15975.443359375
140361,15071.03125
339785,22911.8359375
226507,30406.40234375
277069,29570.4140625
10830,11010.0205078125
177998,15724.12890625
302032,3389.352294921875
345173,13850.2421875
67544,14422.296875
102489,1413.378173828125
303194,18383.720703125
172634,17210.853515625
217820,80545.6484375
288732,16190.9931640625
345439,17745.884765625
345184,4491.32861328125
304481,25318.130859375
61155,18154.9140625
393703,3295.888427734375
97639,10772.0888671875
355944,16569.576171875
178920,21056.3984375
32361,10618.1435546875
43242,11838.71484375
30699,14361.3173828125
75501,19169.41015625
339821,8520.626953125
415214,15940.5595703125
53999,5918.994140625
173040,18120.8359375
32497,16957.341796875
86386,5739.62890625
218226,53453.22265625
318323,18504.87109375
377717,13967.4931640625
37753,8362.998046875
372091,16298.9599609375
366717,14090.0498046875
124542,19546.193359375
100607,19413.646484375
59391,17251.634765625
320519,33255.16015625
335391,19738.337890625
21760,14207.3408203125
124161,3553.186279296875
215810,2253.560791015625
102658,31339.849609375
382983,6173.64013671875
137,3268.5009765625
388361,14080.4755859375
37899,14817.4794921875
132109,25684.57421875
70285,46781.4765625
345231,3143.357177734375
129551,4906.36962890625
172688,13685.3271484375
325652,17657.048828125
221205,22838.17578125
426139,2733.572509765625
388384,10241.7998046875
426145,17467.70703125
388385,5303.50439453125
5541,15389.9169921875
296741,14402.3662109375
388389,7988.30615234375
383016,4254.45556640625
339880,20973.771484375
17833,13680.5732421875
5546,16155.3203125
86442,3424.54541015625
221226,16678.748046875
393776,4265.11962890625
178,16442.55859375
345266,16048.5224609375
124213,13797.12109375
399160,1340.4498291015625
339897,18434.771484375
404539,3994.201904296875
192,16765.849609375
32576,12010.751953125
345283,12947.0234375
32586,17137.681640625
16332,16833.458984375
596,2755.080078125
32597,17695.333984375
312920,13719.314453125
59483,17351.625
61790,14462.0771484375
318305,14722.1025390625
409954,8284.6435546875
329058,15116.6650390625
409959,3353.824462890625
27113,17679.96484375
43501,5144.03271484375
167278,9966.525390625
377584,15180.072265625
426100,5613.43359375
27124,23990.1484375
339833,15627.1455078125
347646,14757.3037109375
81022,14376.4921875
167295,11524.9013671875
91737,9837.8193359375
237472,13665.9853515625
102583,16907.06640625
32592,21012.287109375
38018,13546.193359375
32644,17790.271484375
356113,20362.509765625
14355,16949.478515625
415381,7032.68701171875
386841,19452.7578125
11043,16824.103515625
59555,18982.736328125
323747,16509.94140625
108069,35557.9921875
70327,17200.970703125
302147,4820.9033203125
372293,17516.3359375
200,17734.853515625
296780,17310.400390625
208,2237.787841796875
393810,6788.8603515625
302165,12807.4091796875
81109,15955.9228515625
345303,20323.796875
220,5095.7763671875
296796,14046.9404296875
221277,16958.611328125
183521,16565.875
399201,11982.5869140625
172773,5595.78271484375
178533,17000.955078125
32614,12713.43359375
81128,1672.8458251953125
135023,74749.859375
243,15261.1689453125
312955,17627.578125
366843,15887.7919921875
312957,14632.9931640625
345347,37552.3828125
257,12454.8359375
404613,4910.34375
302215,8243.3974609375
124298,15481.2470703125
135051,17617.189453125
124304,9988.62890625
221335,15486.10546875
32672,21675.00390625
410019,3398.657470703125
275241,17226.302734375
43436,3954.2099609375
178229,21548.46484375
38076,3769.6787109375
5694,19354.126953125
32702,23018.123046875
30656,15293.859375
5698,17088.86328125
292291,15494.0439453125
38084,14680.4072265625
16470,16168.77734375
368730,20026.935546875
75744,15491.9580078125
291424,13991.1201171875
383075,13829.0927734375
70373,14392.2919921875
296817,14966.55859375
293876,18451.984375
21884,17218.330078125
420721,16619.580078125
383105,7907.30078125
59649,18998.517578125
65032,14925.47265625
27285,4513.3916015625
259096,4330.5888671875
129694,15186.9404296875
103848,16874.83203125
399272,11426.5458984375
81196,14819.568359375
